id,Predicción
160875,Fumador
160876,No Fumador
160877,No Fumador
160878,Fumador
160879,No Fumador
160880,No Fumador
160881,No Fumador
160882,No Fumador
160883,No Fumador
160884,No Fumador
160885,No Fumador
160886,No Fumador
160887,No Fumador
160888,No Fumador
160889,Fumador
160890,No Fumador
160891,No Fumador
160892,No Fumador
160893,No Fumador
160894,No Fumador
160895,No Fumador
160896,Fumador
160897,Fumador
160898,No Fumador
160899,Fumador
160900,Fumador
160901,Fumador
160902,No Fumador
160903,No Fumador
160904,No Fumador
160905,Fumador
160906,No Fumador
160907,Fumador
160908,No Fumador
160909,No Fumador
160910,No Fumador
160911,No Fumador
160912,No Fumador
160913,No Fumador
160914,No Fumador
160915,Fumador
160916,No Fumador
160917,Fumador
160918,Fumador
160919,Fumador
160920,Fumador
160921,No Fumador
160922,Fumador
160923,No Fumador
160924,Fumador
160925,No Fumador
160926,No Fumador
160927,No Fumador
160928,No Fumador
160929,No Fumador
160930,Fumador
160931,No Fumador
160932,Fumador
160933,No Fumador
160934,Fumador
160935,No Fumador
160936,No Fumador
160937,Fumador
160938,No Fumador
160939,Fumador
160940,No Fumador
160941,No Fumador
160942,No Fumador
160943,No Fumador
160944,No Fumador
160945,Fumador
160946,Fumador
160947,No Fumador
160948,Fumador
160949,No Fumador
160950,Fumador
160951,No Fumador
160952,Fumador
160953,Fumador
160954,No Fumador
160955,No Fumador
160956,No Fumador
160957,No Fumador
160958,No Fumador
160959,Fumador
160960,Fumador
160961,No Fumador
160962,Fumador
160963,Fumador
160964,No Fumador
160965,No Fumador
160966,No Fumador
160967,Fumador
160968,No Fumador
160969,No Fumador
160970,No Fumador
160971,No Fumador
160972,No Fumador
160973,No Fumador
160974,No Fumador
160975,No Fumador
160976,No Fumador
160977,Fumador
160978,No Fumador
160979,No Fumador
160980,No Fumador
160981,No Fumador
160982,No Fumador
160983,Fumador
160984,No Fumador
160985,No Fumador
160986,No Fumador
160987,No Fumador
160988,No Fumador
160989,No Fumador
160990,Fumador
160991,No Fumador
160992,No Fumador
160993,No Fumador
160994,No Fumador
160995,No Fumador
160996,No Fumador
160997,Fumador
160998,No Fumador
160999,Fumador
161000,No Fumador
161001,No Fumador
161002,No Fumador
161003,No Fumador
161004,Fumador
161005,No Fumador
161006,Fumador
161007,No Fumador
161008,No Fumador
161009,No Fumador
161010,No Fumador
161011,Fumador
161012,No Fumador
161013,Fumador
161014,No Fumador
161015,No Fumador
161016,Fumador
161017,Fumador
161018,No Fumador
161019,No Fumador
161020,Fumador
161021,Fumador
161022,Fumador
161023,No Fumador
161024,Fumador
161025,No Fumador
161026,Fumador
161027,Fumador
161028,No Fumador
161029,No Fumador
161030,No Fumador
161031,Fumador
161032,Fumador
161033,No Fumador
161034,Fumador
161035,Fumador
161036,No Fumador
161037,Fumador
161038,Fumador
161039,Fumador
161040,No Fumador
161041,Fumador
161042,No Fumador
161043,Fumador
161044,No Fumador
161045,Fumador
161046,Fumador
161047,No Fumador
161048,No Fumador
161049,Fumador
161050,No Fumador
161051,No Fumador
161052,No Fumador
161053,Fumador
161054,No Fumador
161055,No Fumador
161056,Fumador
161057,Fumador
161058,No Fumador
161059,No Fumador
161060,Fumador
161061,Fumador
161062,Fumador
161063,No Fumador
161064,No Fumador
161065,No Fumador
161066,No Fumador
161067,Fumador
161068,No Fumador
161069,No Fumador
161070,No Fumador
161071,No Fumador
161072,No Fumador
161073,No Fumador
161074,No Fumador
161075,Fumador
161076,No Fumador
161077,No Fumador
161078,Fumador
161079,No Fumador
161080,No Fumador
161081,Fumador
161082,No Fumador
161083,No Fumador
161084,Fumador
161085,No Fumador
161086,No Fumador
161087,No Fumador
161088,No Fumador
161089,Fumador
161090,No Fumador
161091,No Fumador
161092,Fumador
161093,No Fumador
161094,No Fumador
161095,Fumador
161096,Fumador
161097,Fumador
161098,No Fumador
161099,No Fumador
161100,No Fumador
161101,No Fumador
161102,No Fumador
161103,Fumador
161104,No Fumador
161105,Fumador
161106,No Fumador
161107,Fumador
161108,No Fumador
161109,Fumador
161110,Fumador
161111,Fumador
161112,No Fumador
161113,No Fumador
161114,No Fumador
161115,No Fumador
161116,No Fumador
161117,No Fumador
161118,No Fumador
161119,No Fumador
161120,No Fumador
161121,No Fumador
161122,Fumador
161123,Fumador
161124,No Fumador
161125,No Fumador
161126,Fumador
161127,Fumador
161128,No Fumador
161129,Fumador
161130,Fumador
161131,Fumador
161132,No Fumador
161133,Fumador
161134,Fumador
161135,No Fumador
161136,Fumador
161137,No Fumador
161138,No Fumador
161139,No Fumador
161140,No Fumador
161141,Fumador
161142,Fumador
161143,Fumador
161144,No Fumador
161145,No Fumador
161146,No Fumador
161147,No Fumador
161148,Fumador
161149,Fumador
161150,No Fumador
161151,Fumador
161152,No Fumador
161153,No Fumador
161154,No Fumador
161155,No Fumador
161156,No Fumador
161157,No Fumador
161158,No Fumador
161159,Fumador
161160,No Fumador
161161,No Fumador
161162,No Fumador
161163,No Fumador
161164,No Fumador
161165,No Fumador
161166,No Fumador
161167,Fumador
161168,Fumador
161169,No Fumador
161170,No Fumador
161171,No Fumador
161172,No Fumador
161173,No Fumador
161174,No Fumador
161175,Fumador
161176,Fumador
161177,Fumador
161178,No Fumador
161179,Fumador
161180,No Fumador
161181,Fumador
161182,No Fumador
161183,Fumador
161184,No Fumador
161185,Fumador
161186,No Fumador
161187,Fumador
161188,No Fumador
161189,No Fumador
161190,Fumador
161191,No Fumador
161192,Fumador
161193,No Fumador
161194,No Fumador
161195,No Fumador
161196,No Fumador
161197,No Fumador
161198,No Fumador
161199,Fumador
161200,No Fumador
161201,No Fumador
161202,No Fumador
161203,No Fumador
161204,Fumador
161205,No Fumador
161206,Fumador
161207,No Fumador
161208,No Fumador
161209,No Fumador
161210,No Fumador
161211,Fumador
161212,No Fumador
161213,Fumador
161214,No Fumador
161215,No Fumador
161216,No Fumador
161217,Fumador
161218,No Fumador
161219,No Fumador
161220,Fumador
161221,Fumador
161222,No Fumador
161223,No Fumador
161224,Fumador
161225,No Fumador
161226,Fumador
161227,No Fumador
161228,No Fumador
161229,No Fumador
161230,No Fumador
161231,No Fumador
161232,No Fumador
161233,No Fumador
161234,No Fumador
161235,No Fumador
161236,No Fumador
161237,No Fumador
161238,No Fumador
161239,Fumador
161240,No Fumador
161241,No Fumador
161242,Fumador
161243,Fumador
161244,No Fumador
161245,Fumador
161246,Fumador
161247,No Fumador
161248,No Fumador
161249,No Fumador
161250,No Fumador
161251,No Fumador
161252,No Fumador
161253,Fumador
161254,Fumador
161255,No Fumador
161256,No Fumador
161257,No Fumador
161258,Fumador
161259,Fumador
161260,Fumador
161261,Fumador
161262,No Fumador
161263,Fumador
161264,Fumador
161265,No Fumador
161266,Fumador
161267,No Fumador
161268,Fumador
161269,No Fumador
161270,Fumador
161271,No Fumador
161272,No Fumador
161273,No Fumador
161274,No Fumador
161275,No Fumador
161276,No Fumador
161277,Fumador
161278,No Fumador
161279,No Fumador
161280,No Fumador
161281,No Fumador
161282,Fumador
161283,Fumador
161284,Fumador
161285,No Fumador
161286,No Fumador
161287,No Fumador
161288,No Fumador
161289,No Fumador
161290,Fumador
161291,No Fumador
161292,Fumador
161293,No Fumador
161294,No Fumador
161295,No Fumador
161296,No Fumador
161297,No Fumador
161298,No Fumador
161299,No Fumador
161300,No Fumador
161301,No Fumador
161302,No Fumador
161303,Fumador
161304,Fumador
161305,No Fumador
161306,No Fumador
161307,Fumador
161308,No Fumador
161309,No Fumador
161310,No Fumador
161311,No Fumador
161312,Fumador
161313,Fumador
161314,Fumador
161315,No Fumador
161316,Fumador
161317,No Fumador
161318,Fumador
161319,No Fumador
161320,No Fumador
161321,Fumador
161322,Fumador
161323,No Fumador
161324,Fumador
161325,No Fumador
161326,Fumador
161327,Fumador
161328,No Fumador
161329,No Fumador
161330,No Fumador
161331,No Fumador
161332,Fumador
161333,No Fumador
161334,No Fumador
161335,No Fumador
161336,No Fumador
161337,Fumador
161338,No Fumador
161339,Fumador
161340,No Fumador
161341,No Fumador
161342,No Fumador
161343,Fumador
161344,Fumador
161345,No Fumador
161346,No Fumador
161347,Fumador
161348,Fumador
161349,Fumador
161350,Fumador
161351,No Fumador
161352,No Fumador
161353,Fumador
161354,No Fumador
161355,No Fumador
161356,No Fumador
161357,No Fumador
161358,No Fumador
161359,Fumador
161360,Fumador
161361,No Fumador
161362,Fumador
161363,No Fumador
161364,Fumador
161365,Fumador
161366,No Fumador
161367,No Fumador
161368,No Fumador
161369,No Fumador
161370,No Fumador
161371,Fumador
161372,No Fumador
161373,No Fumador
161374,No Fumador
161375,Fumador
161376,No Fumador
161377,Fumador
161378,No Fumador
161379,Fumador
161380,Fumador
161381,Fumador
161382,Fumador
161383,No Fumador
161384,No Fumador
161385,Fumador
161386,No Fumador
161387,Fumador
161388,No Fumador
161389,No Fumador
161390,No Fumador
161391,Fumador
161392,Fumador
161393,No Fumador
161394,No Fumador
161395,No Fumador
161396,Fumador
161397,Fumador
161398,Fumador
161399,No Fumador
161400,No Fumador
161401,No Fumador
161402,Fumador
161403,Fumador
161404,No Fumador
161405,Fumador
161406,No Fumador
161407,Fumador
161408,No Fumador
161409,No Fumador
161410,No Fumador
161411,No Fumador
161412,No Fumador
161413,No Fumador
161414,Fumador
161415,No Fumador
161416,No Fumador
161417,No Fumador
161418,Fumador
161419,Fumador
161420,No Fumador
161421,No Fumador
161422,Fumador
161423,No Fumador
161424,Fumador
161425,No Fumador
161426,Fumador
161427,No Fumador
161428,No Fumador
161429,Fumador
161430,No Fumador
161431,Fumador
161432,No Fumador
161433,No Fumador
161434,No Fumador
161435,No Fumador
161436,No Fumador
161437,No Fumador
161438,No Fumador
161439,No Fumador
161440,No Fumador
161441,Fumador
161442,No Fumador
161443,Fumador
161444,No Fumador
161445,No Fumador
161446,Fumador
161447,Fumador
161448,Fumador
161449,No Fumador
161450,No Fumador
161451,Fumador
161452,No Fumador
161453,No Fumador
161454,No Fumador
161455,No Fumador
161456,No Fumador
161457,Fumador
161458,No Fumador
161459,No Fumador
161460,Fumador
161461,Fumador
161462,No Fumador
161463,No Fumador
161464,No Fumador
161465,No Fumador
161466,No Fumador
161467,No Fumador
161468,No Fumador
161469,No Fumador
161470,No Fumador
161471,Fumador
161472,No Fumador
161473,Fumador
161474,Fumador
161475,No Fumador
161476,No Fumador
161477,No Fumador
161478,No Fumador
161479,No Fumador
161480,No Fumador
161481,No Fumador
161482,No Fumador
161483,Fumador
161484,No Fumador
161485,No Fumador
161486,No Fumador
161487,No Fumador
161488,Fumador
161489,Fumador
161490,No Fumador
161491,Fumador
161492,No Fumador
161493,Fumador
161494,No Fumador
161495,No Fumador
161496,No Fumador
161497,No Fumador
161498,No Fumador
161499,No Fumador
161500,Fumador
161501,No Fumador
161502,No Fumador
161503,No Fumador
161504,No Fumador
161505,No Fumador
161506,No Fumador
161507,Fumador
161508,No Fumador
161509,No Fumador
161510,No Fumador
161511,No Fumador
161512,No Fumador
161513,Fumador
161514,Fumador
161515,Fumador
161516,No Fumador
161517,No Fumador
161518,No Fumador
161519,No Fumador
161520,Fumador
161521,No Fumador
161522,No Fumador
161523,No Fumador
161524,No Fumador
161525,No Fumador
161526,No Fumador
161527,No Fumador
161528,No Fumador
161529,No Fumador
161530,Fumador
161531,No Fumador
161532,No Fumador
161533,Fumador
161534,Fumador
161535,No Fumador
161536,Fumador
161537,Fumador
161538,No Fumador
161539,Fumador
161540,No Fumador
161541,No Fumador
161542,Fumador
161543,Fumador
161544,No Fumador
161545,No Fumador
161546,No Fumador
161547,Fumador
161548,No Fumador
161549,No Fumador
161550,Fumador
161551,Fumador
161552,No Fumador
161553,No Fumador
161554,Fumador
161555,No Fumador
161556,No Fumador
161557,No Fumador
161558,No Fumador
161559,No Fumador
161560,No Fumador
161561,No Fumador
161562,No Fumador
161563,No Fumador
161564,No Fumador
161565,Fumador
161566,No Fumador
161567,No Fumador
161568,Fumador
161569,No Fumador
161570,No Fumador
161571,Fumador
161572,Fumador
161573,No Fumador
161574,Fumador
161575,No Fumador
161576,No Fumador
161577,Fumador
161578,Fumador
161579,No Fumador
161580,No Fumador
161581,No Fumador
161582,Fumador
161583,No Fumador
161584,Fumador
161585,No Fumador
161586,Fumador
161587,No Fumador
161588,No Fumador
161589,No Fumador
161590,Fumador
161591,No Fumador
161592,Fumador
161593,Fumador
161594,Fumador
161595,No Fumador
161596,No Fumador
161597,Fumador
161598,No Fumador
161599,No Fumador
161600,Fumador
161601,No Fumador
161602,Fumador
161603,Fumador
161604,No Fumador
161605,Fumador
161606,No Fumador
161607,No Fumador
161608,No Fumador
161609,No Fumador
161610,No Fumador
161611,No Fumador
161612,No Fumador
161613,Fumador
161614,No Fumador
161615,No Fumador
161616,No Fumador
161617,Fumador
161618,No Fumador
161619,Fumador
161620,No Fumador
161621,No Fumador
161622,No Fumador
161623,No Fumador
161624,Fumador
161625,No Fumador
161626,No Fumador
161627,No Fumador
161628,Fumador
161629,No Fumador
161630,No Fumador
161631,No Fumador
161632,No Fumador
161633,No Fumador
161634,No Fumador
161635,Fumador
161636,Fumador
161637,Fumador
161638,Fumador
161639,No Fumador
161640,Fumador
161641,Fumador
161642,No Fumador
161643,Fumador
161644,No Fumador
161645,No Fumador
161646,Fumador
161647,Fumador
161648,No Fumador
161649,Fumador
161650,No Fumador
161651,Fumador
161652,Fumador
161653,No Fumador
161654,No Fumador
161655,No Fumador
161656,No Fumador
161657,No Fumador
161658,No Fumador
161659,No Fumador
161660,Fumador
161661,No Fumador
161662,No Fumador
161663,No Fumador
161664,No Fumador
161665,No Fumador
161666,No Fumador
161667,Fumador
161668,No Fumador
161669,No Fumador
161670,Fumador
161671,No Fumador
161672,Fumador
161673,No Fumador
161674,No Fumador
161675,No Fumador
161676,No Fumador
161677,Fumador
161678,No Fumador
161679,Fumador
161680,No Fumador
161681,No Fumador
161682,Fumador
161683,No Fumador
161684,No Fumador
161685,Fumador
161686,Fumador
161687,No Fumador
161688,No Fumador
161689,No Fumador
161690,No Fumador
161691,No Fumador
161692,No Fumador
161693,No Fumador
161694,No Fumador
161695,No Fumador
161696,Fumador
161697,No Fumador
161698,Fumador
161699,No Fumador
161700,Fumador
161701,No Fumador
161702,No Fumador
161703,No Fumador
161704,Fumador
161705,Fumador
161706,No Fumador
161707,No Fumador
161708,Fumador
161709,No Fumador
161710,No Fumador
161711,Fumador
161712,No Fumador
161713,Fumador
161714,No Fumador
161715,Fumador
161716,Fumador
161717,No Fumador
161718,No Fumador
161719,No Fumador
161720,No Fumador
161721,No Fumador
161722,No Fumador
161723,No Fumador
161724,No Fumador
161725,No Fumador
161726,Fumador
161727,Fumador
161728,Fumador
161729,No Fumador
161730,No Fumador
161731,No Fumador
161732,Fumador
161733,Fumador
161734,Fumador
161735,Fumador
161736,Fumador
161737,No Fumador
161738,No Fumador
161739,Fumador
161740,No Fumador
161741,No Fumador
161742,No Fumador
161743,Fumador
161744,Fumador
161745,No Fumador
161746,Fumador
161747,Fumador
161748,No Fumador
161749,Fumador
161750,No Fumador
161751,Fumador
161752,No Fumador
161753,No Fumador
161754,No Fumador
161755,Fumador
161756,No Fumador
161757,No Fumador
161758,No Fumador
161759,No Fumador
161760,No Fumador
161761,No Fumador
161762,No Fumador
161763,No Fumador
161764,Fumador
161765,No Fumador
161766,No Fumador
161767,No Fumador
161768,No Fumador
161769,No Fumador
161770,No Fumador
161771,No Fumador
161772,No Fumador
161773,No Fumador
161774,No Fumador
161775,No Fumador
161776,Fumador
161777,No Fumador
161778,Fumador
161779,No Fumador
161780,Fumador
161781,No Fumador
161782,No Fumador
161783,Fumador
161784,No Fumador
161785,No Fumador
161786,No Fumador
161787,No Fumador
161788,No Fumador
161789,Fumador
161790,No Fumador
161791,Fumador
161792,No Fumador
161793,No Fumador
161794,Fumador
161795,Fumador
161796,No Fumador
161797,No Fumador
161798,No Fumador
161799,Fumador
161800,Fumador
161801,No Fumador
161802,No Fumador
161803,No Fumador
161804,No Fumador
161805,Fumador
161806,Fumador
161807,Fumador
161808,No Fumador
161809,No Fumador
161810,No Fumador
161811,No Fumador
161812,No Fumador
161813,No Fumador
161814,No Fumador
161815,Fumador
161816,Fumador
161817,Fumador
161818,No Fumador
161819,No Fumador
161820,No Fumador
161821,No Fumador
161822,No Fumador
161823,Fumador
161824,No Fumador
161825,Fumador
161826,No Fumador
161827,No Fumador
161828,Fumador
161829,Fumador
161830,No Fumador
161831,No Fumador
161832,Fumador
161833,No Fumador
161834,No Fumador
161835,No Fumador
161836,Fumador
161837,Fumador
161838,Fumador
161839,No Fumador
161840,No Fumador
161841,Fumador
161842,No Fumador
161843,Fumador
161844,No Fumador
161845,No Fumador
161846,No Fumador
161847,Fumador
161848,Fumador
161849,No Fumador
161850,No Fumador
161851,Fumador
161852,Fumador
161853,Fumador
161854,No Fumador
161855,Fumador
161856,Fumador
161857,No Fumador
161858,Fumador
161859,No Fumador
161860,No Fumador
161861,Fumador
161862,Fumador
161863,No Fumador
161864,Fumador
161865,Fumador
161866,No Fumador
161867,No Fumador
161868,Fumador
161869,No Fumador
161870,Fumador
161871,No Fumador
161872,No Fumador
161873,No Fumador
161874,No Fumador
161875,No Fumador
161876,No Fumador
161877,No Fumador
161878,No Fumador
161879,Fumador
161880,No Fumador
161881,No Fumador
161882,Fumador
161883,No Fumador
161884,No Fumador
161885,No Fumador
161886,No Fumador
161887,Fumador
161888,Fumador
161889,Fumador
161890,No Fumador
161891,No Fumador
161892,No Fumador
161893,No Fumador
161894,No Fumador
161895,No Fumador
161896,No Fumador
161897,Fumador
161898,Fumador
161899,No Fumador
161900,Fumador
161901,Fumador
161902,Fumador
161903,Fumador
161904,No Fumador
161905,No Fumador
161906,No Fumador
161907,No Fumador
161908,No Fumador
161909,No Fumador
161910,No Fumador
161911,No Fumador
161912,Fumador
161913,No Fumador
